True
63,62213 	 56,77000
61,94948 	 50,48000
58,14735 	 42,95000
54,83992 	 38,15000
52,61955 	 35,30000
51,35081 	 34,40000
50,49121 	 34,70000
50,42917 	 33,65000
50,33288 	 32,75000
50,04022 	 31,55000
49,29280 	 30,20000
48,11082 	 28,55000
46,66476 	 26,16000
44,84957 	 24,34000
44,66697 	 24,20000
45,73647 	 27,56000
47,05729 	 30,50000
48,93455 	 31,85000
49,03007 	 30,20000
48,24716 	 28,70000
48,34844 	 27,84000
49,37370 	 29,15000
50,55176 	 30,05000
50,53531 	 29,30000
48,71730 	 26,02000
46,63240 	 23,92000
46,57191 	 26,58000
48,02845 	 31,25000
49,62799 	 31,10000
49,90150 	 29,90000
49,37683 	 28,12000
48,02097 	 25,60000
46,79429 	 23,92000
46,45460 	 24,20000
45,60759 	 22,80000
43,80196 	 20,42000
42,32728 	 19,02000
41,73970 	 17,76000
41,74786 	 17,90000
42,05585 	 19,30000
42,28893 	 20,84000
43,15238 	 21,68000
43,88604 	 21,68000
43,92784 	 20,98000
43,32421 	 20,00000
42,83655 	 19,58000
42,81684 	 21,68000
44,09091 	 24,62000
46,22504 	 26,30000
47,65170 	 28,55000
46,88644 	 29,00000
46,81842 	 27,84000
48,64014 	 29,60000
50,44711 	 30,20000
49,79476 	 27,14000
46,93463 	 23,78000
44,33790 	 21,68000
43,36994 	 24,48000
43,44786 	 26,58000
43,74777 	 23,50000
43,85921 	 22,24000
44,14756 	 22,24000
44,24869 	 21,82000
43,52440 	 20,42000
42,61254 	 18,74000
43,17143 	 28,85000
45,04972 	 33,35000
48,87770 	 39,80000
53,51392 	 61,87000
61,66973 	 70,54000
68,23688 	 70,88000
67,87831 	 57,79000
67,15792 	 49,32000
66,17769 	 44,68000
64,59078 	 42,20000
62,10805 	 39,35000
57,63433 	 33,05000
52,09270 	 28,40000
48,69171 	 26,44000
47,39246 	 24,76000
46,71512 	 24,20000
46,25996 	 24,20000
46,00018 	 23,92000
45,71978 	 23,22000
45,51893 	 22,66000
45,48587 	 22,24000
45,32955 	 21,82000
45,04683 	 20,98000
44,69441 	 20,42000
44,34476 	 20,14000
43,97437 	 19,58000
43,60139 	 19,02000
43,28003 	 18,88000
43,08667 	 18,46000
43,05194 	 18,46000
43,77167 	 23,22000
44,51442 	 24,76000
45,32827 	 24,34000
45,83451 	 25,46000
46,30915 	 24,62000
46,79540 	 24,20000
47,12148 	 27,14000
48,50645 	 28,55000
50,83523 	 30,80000
52,59332 	 30,65000
51,67113 	 27,70000
48,70949 	 23,92000
46,06835 	 21,96000
44,63201 	 20,28000
43,84203 	 19,44000
43,54038 	 18,88000
43,75250 	 19,02000
44,55241 	 20,14000
45,43817 	 22,10000
46,01413 	 22,94000
45,40446 	 21,96000
44,39317 	 20,56000
43,54978 	 18,88000
43,21600 	 18,04000
44,03587 	 20,00000
45,50469 	 21,40000
46,49975 	 23,22000
46,52413 	 22,66000
45,89041 	 21,82000
45,56627 	 21,68000
45,66921 	 21,40000
45,90878 	 22,10000
45,85942 	 22,10000
45,46897 	 21,54000
44,76177 	 20,28000
44,07407 	 18,88000
44,13172 	 20,00000
44,33705 	 20,56000
44,04024 	 19,72000
43,62490 	 19,30000
43,35011 	 18,74000
43,10815 	 18,60000
42,96320 	 18,32000
42,73793 	 18,32000
42,54243 	 17,90000
42,24751 	 17,76000
41,86890 	 17,62000
41,35040 	 17,20000
40,95486 	 16,92000
40,70258 	 16,64000
40,77729 	 16,64000
41,00372 	 16,64000
40,80713 	 16,50000
40,29304 	 16,36000
39,97778 	 16,22000
39,67986 	 15,66000
39,25274 	 15,52000
38,54654 	 14,68000
37,65186 	 13,14000
37,50369 	 12,72000
38,18537 	 14,40000
38,73798 	 15,66000
38,82088 	 15,80000
38,77297 	 15,94000
38,67979 	 15,52000
38,76249 	 16,22000
38,84986 	 17,48000
38,59442 	 17,62000
38,37261 	 17,20000
38,12354 	 17,62000
38,69650 	 18,60000
40,60089 	 28,12000
44,06276 	 29,90000
45,61683 	 30,95000
46,06766 	 29,90000
45,79816 	 28,26000
44,67799 	 25,18000
41,79859 	 20,56000
38,67058 	 18,32000
37,31628 	 17,20000
36,77811 	 16,22000
36,38879 	 15,38000
35,96521 	 14,54000
35,72447 	 13,70000
35,93818 	 13,42000
36,61884 	 14,68000
37,06515 	 15,52000
37,35206 	 15,80000
37,71556 	 16,78000
37,75801 	 16,08000
37,45919 	 15,66000
37,32681 	 15,52000
37,50943 	 16,08000
37,55948 	 16,08000
37,34820 	 15,80000
37,28269 	 16,22000
37,16143 	 16,22000
36,76289 	 15,10000
36,04799 	 14,26000
35,22718 	 13,00000
34,74681 	 13,00000
34,47047 	 12,58000
34,41780 	 12,44000
34,48446 	 13,00000
34,37431 	 12,72000
34,23140 	 12,16000
34,57796 	 13,14000
35,32638 	 14,40000
35,51961 	 16,78000
35,30237 	 16,78000
35,12161 	 15,66000
35,01845 	 15,24000
34,86261 	 14,54000
34,77574 	 14,40000
35,50734 	 16,08000
36,05130 	 18,60000
36,39188 	 18,60000
36,15346 	 17,06000
35,78423 	 16,08000
35,67440 	 15,24000
35,42070 	 15,38000
35,32818 	 15,10000
35,84679 	 15,94000
36,31115 	 16,64000
36,26153 	 16,50000
37,30577 	 23,22000
40,41997 	 27,56000
45,47817 	 24,76000
48,57049 	 29,60000
50,83614 	 36,80000
52,18056 	 35,00000
51,87479 	 33,80000
50,89968 	 32,30000
49,16603 	 27,70000
45,62938 	 23,22000
43,00334 	 21,26000
42,20881 	 24,90000
42,45561 	 24,34000
41,67869 	 21,68000
40,20393 	 19,30000
38,64293 	 17,34000
37,48466 	 16,36000
37,05480 	 16,64000
37,07620 	 17,76000
37,84561 	 19,16000
39,94566 	 22,38000
42,11219 	 24,34000
42,08624 	 22,66000
40,88230 	 20,42000
39,67575 	 19,58000
38,83352 	 18,46000
38,10859 	 17,20000
38,14087 	 17,48000
38,83782 	 18,88000
39,17355 	 19,16000
38,98756 	 19,02000
38,71136 	 18,60000
38,52771 	 18,32000
38,15409 	 17,90000
37,35916 	 17,06000
36,58760 	 16,50000
37,06509 	 18,74000
38,55247 	 26,02000
41,04360 	 27,00000
43,16292 	 25,88000
44,33391 	 25,74000
43,95288 	 24,62000
42,61295 	 24,62000
41,40302 	 26,86000
40,78086 	 23,36000
39,96646 	 21,26000
39,02718 	 19,86000
38,41992 	 18,60000
38,00662 	 17,90000
37,63383 	 17,06000
37,48531 	 16,92000
37,86806 	 17,34000
38,27565 	 18,74000
39,30262 	 21,40000
41,36189 	 24,06000
43,49190 	 24,90000
43,33578 	 23,08000
40,55774 	 18,18000
37,32733 	 16,08000
36,22245 	 14,96000
35,76772 	 12,57800
35,52817 	 12,44900
35,52074 	 12,19300
34,89346 	 13,09500
34,52023 	 12,32100
34,65895 	 12,19300
34,62231 	 11,81100
34,55457 	 11,68400
34,37497 	 11,43100
34,55938 	 11,43100
34,79446 	 13,09500
34,78227 	 15,06900
34,89438 	 14,93500
35,17238 	 14,00900
35,32720 	 13,61500
35,02643 	 12,96500
34,78797 	 13,09500
34,94463 	 15,20200
34,82928 	 13,48500
34,47004 	 12,57800
34,26316 	 12,06600
34,17488 	 11,93800
34,07445 	 11,18000
34,06596 	 12,44900
34,44287 	 13,87700
35,34055 	 25,09300
36,51151 	 20,73200
38,99175 	 20,58900
40,89606 	 21,16000
40,25780 	 19,03700
38,45114 	 16,14400
37,31886 	 14,80200
36,70330 	 13,35400
36,23253 	 15,06900
38,08737 	 17,64700
41,18804 	 24,94500
42,63674 	 24,35500
41,94560 	 21,01700
40,40513 	 17,78500
38,78995 	 16,14400
37,43298 	 13,35400
36,23693 	 12,32100
35,45333 	 13,74600
35,11024 	 13,61500
35,53981 	 13,48500
36,01075 	 13,74600
36,51477 	 14,93500
37,71692 	 26,58400
40,97900 	 40,23100
46,20859 	 40,72100
50,58474 	 40,88500
52,31990 	 38,60500
49,97325 	 29,61700
45,97252 	 23,62100
42,95819 	 19,73900
42,30469 	 19,45800
42,89517 	 25,24200
43,19643 	 26,88400
49,42196 	 50,42900
50,40532 	 49,74600
52,08803 	 41,21200
54,87248 	 38,76700
56,40446 	 36,99400
57,23794 	 35,07900
57,15225 	 33,34200
56,95317 	 33,18500
57,38782 	 39,09100
58,18730 	 40,72100
59,53675 	 40,23100
75,54802 	 59,29800
94,03911 	 51,97200
97,82861 	 65,36800
96,25632 	 57,71200
93,37057 	 55,43600
90,57768 	 53,52500
89,50585 	 51,11400
88,44406 	 50,25800
88,53814 	 61,07100
92,02802 	 71,00600
96,96344 	 73,76800
95,32528 	 74,32200
90,98287 	 60,89300
88,44362 	 46,19300
84,86994 	 44,85300
78,87261 	 48,04700
77,09384 	 42,86000
75,75875 	 43,68800
74,01751 	 42,86000
70,69625 	 41,21200
67,32279 	 37,31500
65,36458 	 35,07900
64,39300 	 34,44500
62,99121 	 33,34200
59,98298 	 29,61700
56,56517 	 26,28500
53,90954 	 25,39000
52,54155 	 23,03700
51,61891 	 21,73400
51,40271 	 21,59000
50,62559 	 26,58400
50,73694 	 27,03500
65,55818 	 52,83400
93,24437 	 66,09000
111,23526 	 70,09000
116,38442 	 68,99400
110,77157 	 58,06300
103,81513 	 49,06500
98,06811 	 43,52200
93,00548 	 41,70500
88,42958 	 40,23100
84,16115 	 38,60500
80,16949 	 37,31500
76,52345 	 35,87400
72,39809 	 32,24600
68,13296 	 29,46400
64,84820 	 27,63800
62,42745 	 26,28500
60,45831 	 25,53900
58,44670 	 23,47400
57,33489 	 23,47400
56,74080 	 23,18200
55,89574 	 23,03700
55,16667 	 22,16700
54,33064 	 21,87800
53,36205 	 21,30300
51,82859 	 19,88000
49,98288 	 17,50900
48,76853 	 17,37200
48,26478 	 17,37200
48,06250 	 16,82400
48,28861 	 17,37200
48,85317 	 18,47800
49,46199 	 19,45800
50,05599 	 20,16300
52,59410 	 26,58400
60,21653 	 35,07900
68,09436 	 31,15800
67,44570 	 29,46400
64,77573 	 26,13500
61,23242 	 23,47400
58,11011 	 21,44700
54,99830 	 19,17700
52,27234 	 16,96000
50,47402 	 15,87400
49,48874 	 16,14400
48,78125 	 16,55100
48,61910 	 16,82400
48,82593 	 17,78500
48,37342 	 17,09700
47,43368 	 16,00900
46,66825 	 16,28000
45,85854 	 14,40400
45,21787 	 13,87700
44,72205 	 13,61500
44,66731 	 15,87400
45,05059 	 20,87400
45,44591 	 20,58900
45,61796 	 18,75700
45,32510 	 17,23400
45,35446 	 17,23400
44,81943 	 19,03700
44,01642 	 17,37200
43,66868 	 16,00900
43,65706 	 15,60400
43,83920 	 15,60400
43,76315 	 15,33600
43,24366 	 15,33600
43,11404 	 14,93500
43,64096 	 15,20200
44,57353 	 16,82400
45,13593 	 17,23400
45,10276 	 17,09700
44,94434 	 16,55100
44,74843 	 16,28000
44,55477 	 16,14400
44,29073 	 15,87400
44,06195 	 15,87400
43,92711 	 15,60400
43,82512 	 17,37200
43,40730 	 16,00900
42,43222 	 14,27200
41,55229 	 13,35400
41,10069 	 12,83600
40,84804 	 12,44900
40,64238 	 12,44900
40,32864 	 11,81100
40,01005 	 11,43100
39,82748 	 10,92900
39,77583 	 10,92900
39,73301 	 11,43100
39,50220 	 10,92900
39,33482 	 10,92900
39,78994 	 13,61500
39,85061 	 16,28000
40,28336 	 15,73900
40,61946 	 14,93500
40,68665 	 14,66900
40,35102 	 14,66900
39,81185 	 12,96500
39,48373 	 12,19300
39,31376 	 11,68400
39,43878 	 12,19300
39,75077 	 12,96500
39,93648 	 13,35400
39,89808 	 13,48500
39,66833 	 12,96500
39,22652 	 12,57800
38,82261 	 11,93800
38,90872 	 12,83600
39,48626 	 14,53700
40,07806 	 15,87400
40,58908 	 15,73900
40,54684 	 15,33600
40,07863 	 15,06900
39,40291 	 14,93500
38,58886 	 14,53700
38,40645 	 13,87700
38,27379 	 13,35400
38,00306 	 14,14000
37,62689 	 12,06600
37,27284 	 11,81100
37,04861 	 12,32100
53,57319 	 19,88000
84,60755 	 68,26600
105,80412 	 80,10600
111,54442 	 81,80100
105,83276 	 60,71500
99,96925 	 50,25800
94,53305 	 45,02000
89,59748 	 42,36400
85,09837 	 40,88500
80,25320 	 39,90400
73,38854 	 36,99400
65,69100 	 30,23100
60,30277 	 27,63800
58,12641 	 38,12000
59,96952 	 47,20200
65,76399 	 62,67500
70,36188 	 72,10800
73,99843 	 78,60500
75,74830 	 73,58300
75,31748 	 62,67500
74,41471 	 57,36000
73,70016 	 53,35200
73,07282 	 50,77100
72,70372 	 49,06500
72,48192 	 48,21700
72,36578 	 47,37100
72,29489 	 47,20200
71,90351 	 46,52900
70,47246 	 45,18700
66,79997 	 42,52900
60,76894 	 35,87400
55,11011 	 31,15800
51,35323 	 28,39600
48,62655 	 25,09300
47,29705 	 24,35500
47,52495 	 24,65000
47,99384 	 25,24200
47,84361 	 24,79700
47,53555 	 24,20800
47,59503 	 25,39000
47,81502 	 27,48700
50,28644 	 43,52200
56,81138 	 48,72500
64,23010 	 43,19000
64,93420 	 42,19900
64,53632 	 39,90400
63,79534 	 37,31500
62,64107 	 35,39600
60,87435 	 33,49900
58,46053 	 31,15800
55,85647 	 29,00500
53,59699 	 27,33600
51,80414 	 26,28500
50,33391 	 24,65000
49,11972 	 23,47400
49,23880 	 29,46400
51,52887 	 46,02500
61,05240 	 64,10900
67,18532 	 55,43600
77,48400 	 62,31800
98,07897 	 80,67000
106,08074 	 109,25700
110,10515 	 110,86100
107,75296 	 95,61800
102,24733 	 78,23000
96,73018 	 66,45200
93,07900 	 61,78300
91,37892 	 59,12100
91,35878 	 58,59200
92,09623 	 59,47500
92,22798 	 60,00600
91,06470 	 60,36000
89,19165 	 62,31800
87,39552 	 66,45200
85,44268 	 67,53900
83,46658 	 65,36800
82,12319 	 63,92900
80,78111 	 61,60500
78,43728 	 55,78500
76,09517 	 50,25800
74,51873 	 50,08700
73,03350 	 47,54000
